c-files	sizeInCharsC	sizeInCharsAST	comma-operators	main	main-argc	bitfields	max-array-dim	max-array-len-per-dim	arrays	pointers	structs	unions	packed-struct	divs	muls	pre-incr-operator	pre-decr-operator	post-incr-operator	post-decr-operator	unary-plus-operator	funcs	longlong	float	jump	volatiles	compound-assignment	consts	inline-function	volatile-pointers	const-pointers	global-variables	builtin-func	int8_t	uint8_t	int16_t	uint16_t	int32_t	uint32_t	int64_t	uint64_t
pr85045.c	32	228	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr21331.c	156	767	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr67005.c	54	305	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr60139.c	97	685	5	0	0	0	1	0	2	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
pr78742.c	86	491	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0
pr69097-1.c	78	488	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pr63542-1.c	195	979	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr56350.c	54	431	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pr51374-1.c	156	697	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0
pr44258.c	235	1045	1	0	0	0	1	4	1	1	9	3	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pr56154-aux.c	57	281	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr71347.c	127	786	0	0	0	0	1	9	1	0	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	3	0	0	0	0	3	1	0	0	0	0	0	0	0	0
pr54552-1.c	92	579	0	0	0	0	1	0	3	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr68363_1.c	88	356	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr59245.c	147	1008	5	0	0	1	1	5	1	0	0	0	0	0	0	0	0	0	2	0	2	0	0	2	0	5	0	0	0	0	7	0	0	0	0	0	0	0	0	0
pr84301.c	53	390	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr21030.c	78	417	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr81346-2.c	1312	8664	16	0	0	0	1	0	0	0	0	0	0	32	0	0	0	0	0	0	32	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr48716.c	161	567	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr77286.c	635	2546	9	0	0	0	1	0	0	9	3	0	0	1	4	0	0	2	0	0	1	0	1	0	0	6	0	0	0	0	8	1	0	0	0	0	0	0	0	0
pr82285.c	150	575	1	1	0	0	1	16	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr70302.c	168	1080	9	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	2	1	0	0	1	11	1	0	0	0	0	0	0	0	0
pr36073.c	96	558	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	5	2	0	0	0	0	0	0	0	0
pr61391.c	155	1035	0	0	0	0	1	3	1	1	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pr51039.c	113	764	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	1	2	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
predict-2.c	238	1091	2	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	6	0	0	0	0	3	5	0	0	0	0	0	0	0	0
pr60740.c	132	774	0	0	0	0	1	0	0	6	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr69245_1.c	121	399	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr39834.c	159	539	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	0	0
pr59519-2.c	110	736	3	0	0	0	1	8	1	0	1	0	0	0	0	0	0	2	0	0	1	0	0	1	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0
pr55137.c	284	1388	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr26359.c	75	534	2	0	0	0	1	256	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pr43972.c	333	1878	3	0	0	0	1	1	1	7	3	1	0	0	0	0	0	5	0	0	1	0	0	0	0	5	0	0	0	0	3	6	0	0	0	0	0	0	0	0
pr70155-22.c	43	378	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pr61090.c	110	698	0	0	0	0	1	0	2	0	3	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr71112.c	65	438	0	0	0	0	1	100	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
pr84111.c	163	988	2	0	0	0	1	0	0	2	0	0	0	1	0	3	0	0	0	3	1	0	0	1	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr56355-1.c	37	203	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr58853.c	74	361	4	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0
pr70586.c	220	1417	11	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0
pr16721.c	69	290	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
pr78517.c	33	206	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr54089-3.c	340	1934	10	0	0	0	1	0	0	4	0	0	0	0	0	2	0	0	0	2	4	0	0	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr57105.c	102	738	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0
pr55273.c	213	715	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	3	2	0	0	0	0	0	0	0	0
pr47881.c	243	1320	6	0	0	0	1	0	1	2	0	0	0	0	0	0	0	5	1	0	1	0	0	2	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr67821-2.c	99	848	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	7	0	0	0	0	0	0	0	0	0
pr32328.c	201	648	0	0	0	0	1	0	0	4	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	2	1	0	0	0	0	0	0	0	0
pr56903.c	135	1071	3	0	0	1	1	0	0	3	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	9	3	0	0	0	0	0	0	0	0
pr30858.c	64	436	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr78362.c	47	296	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr81388-2.c	80	374	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
pr18589-9.c	107	455	5	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
pr79327.c	405	1196	12	0	1	0	1	64	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	2	0	0	0	0	1	12	0	0	0	0	0	0	0	0
pr64452.c	415	1966	32	0	0	0	1	8	1	2	21	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0
pr63593.c	138	939	2	0	0	0	2	4	3	0	0	0	0	0	1	0	0	3	0	0	1	0	0	0	0	6	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr64083.c	69	384	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr64417.c	291	1169	8	0	0	0	1	0	7	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr67761.c	106	517	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr42395.c	72	452	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr82289.c	139	953	6	0	0	0	1	1	1	3	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0
pr45685.c	459	1801	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	10	0	0	0	0	2	0	0	0	0	0	0	0	3	4
pr40432.c	110	488	1	0	0	0	1	0	0	4	1	3	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr50161.c	166	749	0	1	0	0	1	16	1	0	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	3	0	0	0	0	2	2	0	0	0	0	0	0	0	0
pr54236-5.c	315	1895	6	0	0	0	1	0	0	0	0	0	0	0	0	4	2	0	0	4	8	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr30551-6.c	17	152	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr67317-4.c	183	715	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
pr84799.c	188	1288	6	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	1	0	6	0	0	0	0	7	0	0	0	0	0	0	0	0	0
pr46924.c	120	708	1	0	0	0	1	0	0	2	2	0	0	0	0	0	0	2	0	0	1	0	4	1	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr82260-1.c	110	856	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr81697.c	412	1368	0	1	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0
pr22335-1.c	38	299	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr22422.c	160	842	1	0	0	0	1	8	1	5	8	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0
pr71423.c	110	499	0	1	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
pr68060-1.c	83	509	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	1	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pr81203.c	43	319	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr58673-1.c	2816	7328	260	0	0	0	3	0	3	1	4	0	0	0	0	1	0	0	0	1	2	0	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0
pr65753.c	33	253	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr58564.c	111	727	3	1	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	6	1	0	0	0	0	0	0	0	0
pr19340.c	157	1020	3	0	0	0	1	0	0	0	0	0	0	2	0	0	0	2	0	0	1	0	0	1	0	7	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr70333.c	206	871	2	1	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	2	1	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr78858.c	103	496	2	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	3	0	0	0	0	0	0	0	0
pr31183.c	95	579	1	0	0	0	1	10	1	0	0	0	0	0	1	2	0	0	0	2	1	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr21001.c	53	308	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr50749-sf-postinc-1.c	67	399	1	0	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	1	0	4	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr26983.c	78	465	0	0	1	0	1	6	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
pr53447-5.c	152	740	0	0	0	0	1	10	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr81981.c	78	583	1	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr69548.c	107	338	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr68657-1.c	118	870	0	0	0	0	1	131072	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr54017.c	388	1164	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr71078-3.c	82	462	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr47677.c	375	1947	5	0	0	2	1	0	0	4	4	0	0	0	0	0	0	0	0	0	1	0	0	1	0	8	0	0	0	0	5	4	0	0	0	0	0	0	0	0
pr57361.c	47	308	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr85244-1.c	170	823	0	1	0	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	6	1	0	0	0	0	0	0	0	0
pr28776-2.c	440	1742	5	0	0	0	1	256	2	7	2	0	0	0	0	0	0	0	1	0	3	0	0	0	0	2	1	2	0	0	1	0	0	0	0	0	0	0	0	0
pr46091-4a.c	154	887	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr84872.c	102	659	1	0	0	0	1	2	1	0	0	0	0	0	0	3	0	0	0	3	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr83521.c	60	414	1	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr81736-6.c	51	301	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr64793.c	67	397	3	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
pr35833.c	297	1300	2	1	0	0	1	0	0	7	8	0	0	0	0	0	0	0	0	0	4	0	0	5	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0
pr61561.c	94	720	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	4	1	0	0	0	0	0	0	0	0
pr54782.c	100	550	0	0	0	0	1	0	0	2	2	0	0	0	0	0	0	1	0	0	1	0	2	1	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr30978.c	67	447	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr56547-2.c	75	442	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr66232-17.c	47	335	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr44030.c	384	1502	6	0	0	0	1	7	1	7	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	5	0	0	0	0	2	0	0	0	0	0	9	3	0	0
pr15347.c	76	360	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr57281.c	156	1124	4	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	1	0	2	3	0	2	1	3	0	0	0	0	7	0	0	0	0	0	0	0	0	0
pr52073.c	124	775	5	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	5	0	0	0	0	6	0	0	0	0	0	0	0	0	0
pr60351.c	39	283	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr42248.c	244	1127	4	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0
pr19967.c	342	2032	12	0	0	0	1	0	0	15	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	8	0	0	8	19	6	0	0	0	0	0	0	0	0
pr26826.c	90	692	3	0	0	0	1	2	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0
pr51879-3.c	86	670	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	4	3	0	0	0	0	0	0	0	0
pr64344-1.c	47	257	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr25947-1.c	373	1280	4	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	7	1	0	0	0	0	0	0	0	0
pr71647.c	294	1295	6	0	0	3	1	0	0	6	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr83719_0.c	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr46002.c	123	491	4	0	0	0	1	0	0	5	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
pr46499-2.c	108	544	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0
pr26449.c	133	611	1	0	0	0	1	0	0	2	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0
pr68455.c	79	523	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr60404_2.c	58	402	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	3	1	0	0	0	0	0	0	0	0
pr82816.c	52	454	1	0	0	1	1	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0
pr58893.c	0	8	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr67191.c	68	369	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr82484.c	54	360	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	1	0	2	1	0	0	0	0	0	0	0	0
pr24851.c	87	625	2	1	0	0	1	10	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr54625-1_0.c	61	305	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0
pr63326.c	4210	8629	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	19	0	0	8	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr24626-4.c	123	706	4	0	0	0	1	0	0	3	0	0	0	0	2	0	0	1	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr27364.c	185	690	0	0	0	0	1	0	0	0	0	0	0	2	1	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
pr61854-1.c	69	403	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr15262-1.c	238	1274	4	1	0	0	1	0	0	3	3	0	0	0	0	0	0	0	0	0	2	0	3	2	0	10	0	0	0	0	2	2	0	0	0	0	0	0	0	0
pr79413.c	42	350	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr69946.c	162	1162	0	0	0	7	1	0	0	1	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	9	1	0	0	0	0	0	0	0	0
pr70986-2.c	76	462	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	2	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0
pr50565-2.c	124	881	0	0	0	0	1	2	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	9	0	0	0	0	0	0	0	0	0
pr60268.c	25	224	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr63995-2.c	205	861	0	0	0	0	1	0	0	3	6	0	0	0	0	0	0	0	0	0	2	0	0	1	0	1	1	0	0	1	3	2	0	0	0	0	0	0	0	0
pr40493.c	1289	5694	7	0	1	44	1	2	2	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	10	0	0	0	0	51	3	0	0	0	0	0	0	0	0
pr68946.c	190	1351	8	0	0	1	1	8	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	7	1	0	0	1	10	1	0	0	0	0	0	0	0	0
pr45109.c	704	2077	5	0	0	0	1	0	0	9	17	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	3	0	0	3	4	1	0	0	0	0	0	0	0	0
pr67816.c	119	723	4	0	0	0	1	10	1	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	3	0	0	0	0	5	0	0	0	0	0	0	0	0	0
pr71855.c	31	198	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
pr71016.c	54	262	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
pr78691-ppc.c	100	527	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	2	0	0	1	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr83100-1.c	10	72	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
pr57300.c	133	837	2	1	0	0	1	10	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	4	0	0	0	0	6	1	0	0	0	0	0	0	0	0
pr40792.c	118	980	8	0	0	0	1	256	1	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0
pr55033.c	126	777	4	0	0	0	1	4	1	2	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0
pr82129.c	273	1135	1	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	1	1	0	0	2	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	0
pr26570.c	45	240	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
pr65067.c	205	877	0	0	0	3	1	0	0	2	4	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	5	0	0	0	0	0	0	0	0	0
